tweet_id,class,tweet_body,split
14411,1,"RT @AIanHangover: ""what are you 15?""

yeah on a scale of one to ten, bitch",train
14414,1,"RT @AIanHangover: If I've ever offended you, im sorry..

.

.

.

.

.

.

.

.

.

.

that you're a sensitive lil bitch.",train
14415,1,RT @AIanHangover: Karma is only a bitch to bitches.,train
14417,1,RT @AIanHangover: let's play a game called stop being a lil bitch,train
14420,1,RT @ALMartinez32: &#8220;@100granHman: @IamMrEchols @ALMartinez32 &#128555;&#128555;&#8221;finding herself in the hoe section,train
14421,1,RT @AMGLLCCEO: Social network got bitches heads like &#128553; http://t.co/BHMUO4x4VU,train
14422,1,RT @AMGLLCCEO: When you die but a bad bitch walk in yo funeral &#128526;&#128526;&#128514;&#128514;&#128514;&#128514; http://t.co/YZs9DQVqDV,train
14423,2,RT @AP: Lifelong Yankee fan puts aside rooting interest and returns lost Red Sox World Series ring to rightful owner: http://t.co/GDLcpWDNoo,validation
14425,2,RT @AP_Noticias: #&#218;LTIMAHORA El republicano Charlie Baker elegido gobernador de Massachusetts. #Election2014 #APracecall http://t.co/qkbWQ&#8230;,train
14428,1,RT @ASAPYams: fresh razor blades in my goth bitch stocking,test
14433,1,RT @ATypicalFemaIe: when a bitch gets smart and I look too cute to be ratchet http://t.co/OoTtkUxKRA,train
14436,1,RT @AZEALIABANKS: Ladies its a full moon. Which means pussy power is in full effect.. yall better get some dick tonnnnniiiiiiggggghhht!!!,train
14438,1,"RT @A_Mitchellll13: ""@10Longdong: Uni suuuucks!! Lolol"" you suck bitch",test
14439,1,RT @A_Mitchellll13: My bestfriend got jumped by like 6-7 dudes n ur upset u have to pay fines...? -__________- gtfo bitch,validation
14442,2,RT @A_single_bear: I accidentally ate a few fireflies last night while chewing some leaves I found. The shameful yellow glow of my mouth wa&#8230;,train
14448,2,"RT @AdamSank: Why does Julia Roberts seem completely shocked that she's been nominated? Hey, Julia -- you're in a gown. The jig is up. #Emm&#8230;",validation
14449,2,RT @AdamSchein: Great job by the Yankees giving Brian Cashman a new contract. The haters are just wrong. CC: @ChrisCarlinSNY,train
14450,2,RT @AdamSchein: I think it is flat out wrong to blame Brian Cashman for the 2014 Yankees. @SNYtv,train
14452,1,RT @Adddisonn: Smoke good weed with a bad bitch,test
14461,2,"RT @AdviceToWriters: A bird doesn't sing because it has an answer, it sings because it has a song.
MAYA ANGELOU

#poetry #writing",train
14464,2,RT @AidanGee1: How I feel playing flappy bird http://t.co/w3PrpiAhZQ,train
14465,1,RT @AirSimba9: &#128550;@Treslyon: Keyair angels &amp; female party promoters are not for me... Most party promoters are hoes &amp; them angel bitches are &#8230;,train
14468,1,RT @Airrogance: bitch i'm legal so i'm ridin round like rambo !,test
14469,2,"RT @AishaMoodMills: Fox News mocks victim of Ray Rice elevator assault: &#8216;I think the message is, take the stairs&#8217; http://t.co/6TKLgUP2Wh ht&#8230;",train
14472,1,RT @Alejvndrv: &#8220;@1ortiz1: Id rather be your niggah&#8221;,train
14475,2,RT @AlexPappas: Rick Scott Refuses To Appear On Debate Stage Because Charlie Crist Has An Illegal Electronic Fan http://t.co/qTPeHb2seX via&#8230;,validation
14481,0,RT @AlfanoLisa: @Chris_1791 @MariaChappelleN Gee isn't cracker a racist term? So tired of these race baiters.,train
14482,2,RT @AliAbunimah: The people of the ghetto are rising up and fighting back. Whose side are you on? #Gaza,validation
14485,2,"RT @AliyahKorea: #Whiteculture thinking weave is ""ratchet"" and ""ghetto"" while ""extensions"" are perfectly fine.",train
14491,2,"RT @Allan_Son: I got gatorades, Twinkies, rice puddings, Pringles, and cookies &#128525;&#128555;",train
14498,1,RT @AlmightyVinny_: I can tell you a freak bitch don't lie to me,train
14503,2,RT @AmEditing: You're responsible for the story inside you. Don't let self-doubt cripple your #creativity. #AmEditing #AmWriting #WriteTip,train
14504,2,RT @AmPowerBlog: @velvethammer Parent in Phoenix Says Administrators Made Her Son Wear Pink Fairy Wings on First Day of High School http://&#8230;,train
14505,2,"RT @AmandaMarcotte: &#8220;Not all men interrupt women to quibble over irrelevant issues for the sole purpose of derailing a conversation,&#8221; he sa&#8230;",test
14507,2,RT @AmazingTiming: Bad monkey! #AmazingTiming http://t.co/UD5XkiaNVt,train
14511,1,RT @AmberrrNicollle: Do loyal bad bitches exist? Because I want one,train
14514,2,RT @Amoreshonta: &#8220;@WestDontCare: Big bird has spoken &#128514; http://t.co/TxCcy3XIEc&#8221;&#128514;&#128514;&#128514;&#128514;&#128553; I was weak then I &#128128;!,train
14515,1,"RT @Amos_Louis: Broke hoes 3 words ""Out my face""",validation
14517,2,RT @AmyRoseKathryn: Justice for British seagull spray-painted red by thugs! The bird won&#8217;t be able to fly anymore! http://t.co/8PyhwE4L8S h&#8230;,test
14518,1,"RT @Amys22Cents I need to hit the lottery yo, this work shit??? For the fucking birds!",validation
14521,2,RT @Anastacia_Cole: I like being Asian and all but it's a struggle having squinty eyes in every picture,train
14522,1,RT @AnayaL8ter: I'm sorry ya woman shouldn't be helping you out financially unless that's ya wife these hoes dumb,test
14524,2,RT @AndrewLuck23: Charlie Crist says OCare has been great? #ccot #tcot #teaparty #PJNET #Independents @jjauthor @BettinaVLA @FLGovScott htt&#8230;,train
14534,1,"RT @Anisa_So_Thick: @MsSashaBelle ur a wack bitch who sells her pussy for $65.00 , lives with her mom then was homeless cut the lies&#128521; http&#8230;",train
14538,2,RT @AnnTelnaes: Halloween candy corn bird http://t.co/kTNbyuTYKw,train
14539,0,RT @Annnna_dav69: I hate trailer trash &#128567;,train
14545,0,"RT @AnthonyBialy: Well, Maryland is just a bunch of hateful rednecks, anyway.",validation
14546,1,RT @AntiCHILL: Just had a convo wit my ex n she reminded me y she is my ex smh idk y i even answerd for this bitch,test
14548,2,"RT @AntiJokeJamal: If you honk your horn .4 seconds after the light turns green, I will shut off my car, lay on the hood, and feed birds fo&#8230;",train
14553,0,RT @Arbogucci: Brandon Phelps a hoe ass nigga And wen I see him I'ma smack him like da lil bitch he is #300,train
14554,2,"RT @ArcticFox2016: 150 Christians MASSACRED By Jihadi Muslims While They Slept! Including Pastor, His Wife &amp; Kids http://t.co/VnR60MjFo6",test
14555,2,"RT @ArianaGrande: Oh Torrence, I can't stand your cheer leading squad but I love your pom poms... I'll feed you bon bons all night.",train
14558,0,RT @AriesSpears: These young cats being drafted in the NBA today are walking lotto tickets! Wait till these niggas find out that pussy come&#8230;,test
14559,1,RT @ArlisDoNotChill: This bitch played too much Subway Surfer http://t.co/BK5UnHQO3z,train
14563,1,RT @AsaAkira: A bird just flew into my hotel room. I'd rather get gangbanged by 10 Mandingos for 2 days straight than experience that again&#8230;,train
14570,1,RT @AskWhy05: I hat that I paint my beard shit... Just eat some pussy and grow you one dawg... Quit tryin to shortcut it,test
14573,1,RT @AssholeOfDaYear: Beyonce made too many hoodrat anthems to not have been a hoe at some point in her life.,train
14574,1,"RT @AssholeOfDaYear: I hope my kids don&#8217;t disappoint me by coming out ugly, I got too many plans to get hoes indirectly with them.",train
14575,0,RT @AssholeOfDaYear: Rudy Gay a faggot for not changing his last name once he got money.,validation
14576,0,RT @Asshole_God: Hate fags? The answer's yes.,train
14578,2,"RT @AtlasSmugged: women only play casual game like Kim K game &amp; anger bird. They don't play real games, like Male Power Fantasy 2 or Jingoi&#8230;",train
14580,2,RT @AugustAlsina: &#8220;@SharaPlus2: #AskAugust How Tall are you? I keep getting different answers from different people &#127806;&#128064;&#127806; @AugustAlsina&#8221;&lt; abo&#8230;,train
14581,2,RT @AustinToEllen: Praying today's m&amp;g pictures don't come out yellow &#128591;,test
14583,2,RT @AvengerStratus: There's nothing hotter than a pale albino chick who can play guitar.,train
14585,2,"RT @Avery_Ave23: &#8220;@iKeepItTooReal: When the trash bag is so full , you can barely tie it....&#128548;&#128548; http://t.co/OtzfiqMWI0&#8221;OMG!! STTOOOPP!!&#128563;&#128514;&#128514;&#128557;&#128557;",train
14586,2,RT @AwwAdorable: I want a pet monkey &#128553;&#128525; http://t.co/8wy8gDJIEJ,validation
14590,2,RT @AyMrCarter: Apologies trash.. What's understood ain't gotta be explained,train
14591,2,RT @AyeYoitsDupree: Rape is NEVER something to mock like this. I stand with Jada #jadapose http://t.co/uEbuOBwTbg,train
14592,0,RT @AyeeDeb: Ray J is the perfect example of what happens when you give a lame nigga some pussy.,train
14600,0,RT @BALTsneakerShow: Water is wet. RT @202SOLE: Nike DC is trash.,train
14607,1,RT @BIGTQMB: Just call me a nigger cause that's what u really want to say at the end of the day @pillz78,train
14609,1,"RT @BJayBlast: I love my family, but I wouldn't even need water to pop that Red Pill. That hoe is getting taken swiftly. http://t.co/wtXEOm&#8230;",test
14611,1,RT @BJayBlast: RT @Bdell1014: Your man insecure cause you make him feel like he gotta compete with other guys. Stop being a hoe &amp; stop choo&#8230;,train
14615,1,RT @BNaStY00037: Could you please refrain from being a dumb bitch,train
14631,0,RT @BadNewsAli: Look at ya boy @Quanb24 RT @DrydenNeal: Nigga a faggot RT @So_Leaux: Bruh RT @worstrapIyrics: Chance The Rapper http://t.co&#8230;,train
14633,2,RT @BaddieBellaDona: Instant mashed potatoes are trash &#128686;,train
14634,2,"RT @BaileyAdams22: When Charlie Crist said ""Rick Scott, just too shady for the sunshine state"" http://t.co/0UShmogZDR",train
14635,1,RT @BallOut057: &#8220;@1stBlocJeremiah: My Tryna make me go to church Tommrow .. He'll nawl dude&#8221; bitch text me back,validation
14636,1,RT @BallOut057: @1stBlocJeremiah this bitch think look like Rihanna ? &#128514;&#128514;&#128514;&#128557;&#128557;&#128557; http://t.co/o7Q3CMDPnt,train
14639,1,RT @Ballardddd: If @victorgee97 or @Lyyssaaaaaa don't know you then you are not welcome on saturday bitches #privileges,validation
14641,1,RT @BamBam_131st: @1stBlocJeremiah ima beat yo lil young ass quick plyin hoe&#128074;&#128514;&#128514;,train
14644,1,RT @BananaSunshinee: People love to try to confront you... Yes bitch. I said it. Now what?&#128524;,train
14652,2,"RT @BaseballFact: At George Steinbrenner's first Yankees news conference, he said he wouldn't interfere in baseball decisions, promising ...",train
14653,2,RT @Baseball_Photos: A 17 year old girl once struck out Babe Ruth and Lou Gehrig back to back and was banned from baseball for it #Yankees &#8230;,validation
14654,2,RT @BasedChasen: Big 10 been trash for years now lol its a basketball conference now,train
14671,1,RT @Bbillions: Making up handshakes with all my bitches now,train
14677,0,"RT @Beaadawgg: Why do the trashiest, really ghetto girls always get the most likes and comments on insta? Boys up and down their pictures a&#8230;",train
14679,2,RT @BeardedBearsMan: @007BearDownJedi The AFL now has an American draft system #BearBrother! Couple of Yanks are on the playing lists at so&#8230;,train
14684,1,"RT @BeauutifulNae: - don't trust no , bitch",train
14691,2,RT @BenTateRB: This is crazy no RB picked yet. A RB won ROY! 2yrs ago RB was MVP. Ppl 4get how important our position is. This is insane ho&#8230;,train
14693,0,"RT @BenjaminNorton: Remember the ""yellow badge"" Nazis used? 
Israel is making Muslim women carry a yellow badge order to pray in Al-Aqsa.
h&#8230;",test
14697,2,RT @BestOfWorldStar: Charlie Sheen did the ice bucket challenge the right way http://t.co/IjS0b0VtoY,validation
14698,2,"RT @BestSagittarius: #Sagittarius can be compassionate towards other people when they want to be, especially towards the ones they care abo&#8230;",train
14702,2,RT @BeyonceLand: Bey lost her ring at the Met Gala. Jay found it &amp; instead of just giving it back he gave it to her as a mock proposal http&#8230;,train
14703,2,RT @BeyondBanksy: #BreakingNews #streetart #graffiti #new #mural by duo EtamCru in #Rome #Italy #morning #breakfast #coffee #trash http://t&#8230;,train
14704,1,RT @Beyond_Fatal: &#8220;@_1nonlykeisha: @Beyond_Fatal my bitch bruhhh !!!&#8221; My nigga my nigga &#128541;&#128540;&#128536;,test
14706,2,RT @BiIIMurray: My iPhone has 2 million times the storage of the 1969 Apollo 11 spacecraft computer. They went to the moon. I throw bird ...,test
14707,0,"RT @Bidenshairplugs: Anybody who trashes their own neighborhood after a perceived injustice is a fucking moron. 

#Ferguson",test
14708,2,"RT @Bidenshairplugs: I can't believe the cops shot this fine young man. There goes the cure for cancer...

#FergusonOctober http://t.co/Leb&#8230;",test
14716,2,RT @BigEl179: Luv riding the #MetroNorth with sour drunk #Yankees fans after a loss... #TooBad #MetsFan #QueensAllDay,train
14717,2,"RT @BigFatDave: We gave #GunControl a chance. It failed.

No more of this #GunSense nonsense.

#MomsDemand is statist trash http://t.co/MKl&#8230;",validation
14720,2,RT @BigJonBul: The stars wink knowingly and smile at each other when they see two lovers kissing on a secluded bridge on a balmy autumn nig&#8230;,train
14721,2,RT @BigMac6374: I don't like the weather right now it's scaring me lol why is it yellow?,train
14728,1,RT @Bigboybeezy: If you a hoe on the internet you a hoe irl,test
14731,1,RT @BigfineHorseee: Damn Rico ass hit that hoe on point &#128175;&#10004;&#65039;,train
14735,2,RT @BigxCool: RT if you're on the slope to 30 and still feel 17,train
14737,2,RT @BirdGang316: If you a bird throw it up #birdgang #EaglesNation,train
14743,1,"RT @BitchNiggaAlexx: Girls be 6'0 talking about ""catching feelings"" bitch you need to catch this TD pass I'm about to throw you smh",test
14746,2,RT @BitesBlog: Pat Martin Is Gonna Show Some Yankees a Thing or Two at the James Beard House Tonight http://t.co/crWY99X7EQ,validation
14750,2,RT @BlackJeezuss: When someone drops their trash mixtape in my Dms http://t.co/wkFJfjkNCi,train
14752,1,"RT @BlackNerdJade: #rapeyass RT @FireinFreetown: Uh..not rape her, bitch nigga? RT @latry: You see her passed out drunk, what do you do? ht&#8230;",train
14753,2,RT @BlackNerdJade: RT @Parkour_Lewis: *Last 5 hours RT @the_blueprint the last hour and a half of work trash just for existing.,validation
14760,0,RT @BlakeAnderson21: @weston_diamond @sleezy_jeezy @justinmiculka01 not about to shoot this pussy! Ima beat his face into the asphalt t ...,validation
14762,2,RT @BlasianBytch: @graceishuman @rhiannonrevolts yellow face and it's a no.,train
14765,2,"RT @BleacherReport: VIDEO: &#8220;Don&#8217;t hurt yourself!&#8221; @kobebryant hits a jumper over a rookie, proceeds to talk trash http://t.co/m8l0nvAim2 ht&#8230;",validation
14766,2,RT @BleacherReport: VIDEO: CFL LB Solomon Elimimian trash talks an opponent during a halftime interview http://t.co/EYjinwIWwE http://t.co/&#8230;,train
14767,2,RT @BleacherReport: VIDEO: Derek Jeter hits a walk-off single on his final at-bat at Yankee Stadium http://t.co/jM4biAGXU8 http://t.co/3cIJ&#8230;,validation
14770,2,RT @BlissTabitha: Homeowner Shoots Armed Suspect Who Attacked and Pistol Whipped Him http://t.co/VLuEwUGclg,train
14777,2,RT @BoatBuilder_: call me a free bird,validation
14780,2,"RT @BobKlap: Asked Betances before the game if he&#8217;d like to be a starter again someday. &#8220;If the Yankees ever asked me, I would. But I&#8217;m a r&#8230;",test
14786,1,"RT @Bombfantasyyy: If you aint fucking me , feeding me , or supporting me YOUR OPINION is irrelevant bitch.",validation
14787,1,RT @BongRipBo: @Thompson_Era Muhammad Ali. Roy Gracie out this hoe,test
14790,2,"RT @Book_Krazy: I don't always get drunk and pass out but when I do, when did they start making colored duct tape?",test
14792,1,RT @BootyGangCult: Some of you bitches aren&#8217;t built to wear certain shit. http://t.co/IjTJvYY2VY,train
14793,1,RT @BootyGangCult: These hoes out of control https://t.co/TynErthixK,train
14800,1,"RT @BoyGoten: When Waka said, ""Suck My Dragon Balls bitch call me GOKU!"" http://t.co/N7kP7dS198",validation
14803,2,RT @BradThor We now know more about Twinkies and how old the earth is than what happened in #Benghazi.,train
14808,2,"RT @BrandonTierney: Crooked number followed by shut down frame, love it. #Yankees",train
14809,2,RT @BrandonTierney: Grinding! #Yankees,test
14816,1,"RT @Brendaaaa05: I'm in love with mary jane and codine
I don't love these hoes",test
14821,1,RT @BrianFromWork: @ThatOneGirlPink @coL_TuQuick naw bitches want attention not respect... Real women want respect #truth,validation
14825,2,RT @BriannDominguez: Gasoline - daddy Yankee &#128175;&#128076;,train
14826,2,RT @BriannDominguez: Green and yellow -lil Wayne &#128155;&#128154;&#128175;&#128175;&#128175;&#128175;,train
14831,1,RT @BrickyardBeezy: I'm money hungry man these bitches can't do nuffin for me,train
14839,0,RT @BroganWebber: Beyonc&#233; is trash.,train
14849,2,RT @BrosConfessions: Charlie Sheen is a legend #ForTheBros http://t.co/nbYjumIkQA,train
14851,1,RT @BrosConfessions: Ungrateful bitches ... http://t.co/aQCGKBxkcm,train
14858,1,"RT @BrothaLuke: All a nigga need is money. 
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
Fuck a bitch",validation
14861,2,RT @BruceForce: Study these birds closely. See if you can spot the female. It can be done. Even with limited bird watching skills. http://t&#8230;,validation
14862,2,RT @BruceVH: Getting over a painful experience is like crossing the monkey bars. You have to let go at some point in order to move forward.&#8230;,validation
14864,1,RT @BrwnSkinGirly: Soulja boy bitch so Aggravating &#128553;&#128553;&#128553;all that nagging &amp; shit .. I hope Ion sound like her &#128514;&#128514;&#128564;,train
14865,1,RT @BryanBalsamo: @1__dev I could if I tried but my money feels better then any pussy I've ever had,train
14866,2,RT @BryanHoch: Just 113 days until Yankees pitchers and catchers report.,validation
14875,0,RT @Buckm00se: chava needs to stay in his lane and keep sending gyro to hell you dont want it with the big boys you dirt infest ass beaner,train
14876,0,RT @Buckm00se: if i dont get drafted for the squad we gonna have some problems drop the faggot jesus,train
14878,0,RT @Buckm00se: kill this beaner,train
14884,1,RT @BudaHefner74: Roll up let's get high let's get high bitch,test
14885,1,RT @BudaHound: Been popping all my life what's fame 2 me.. bitches been stalking all my life bitches ain't a thang 2 me,validation
14892,2,RT @BurgerKing: Chicken Fries. @Oreo Shake. Perfection. http://t.co/PdiGLRbhJZ,train
14895,2,"RT @BuzzFeed: A photographer hid in a trash can to get these adorable engagement photos
http://t.co/75ZOvJEwYh http://t.co/F3VAUX9STw",train
14899,1,RT @CHAMPAGNE_____: karma's a bitch. don't dish what you can't take. &#128583;,train
14905,2,RT @CHlLDHOODRUINER: iphone 6 is trash watch me glo up http://t.co/XYwPaslCoB,train
14906,2,RT @CHlLDHOODRUINER: she paid $5 to hold the monkey and look what he did &#128514;&#128557;&#128553; this monkey real af http://t.co/NgeCuWehHb,train
14908,2,RT @CHlLDHOODRUINER: taking out the trash at night http://t.co/UhXTOgP4jZ,test
14910,0,RT @CHlLDHOODRUINER: who else hated this bitch nigga ?? http://t.co/8jwGmV4Yet,train
14911,1,"RT @CMPunk: @brandonspears because he was a cunt, Brandon. Don't be a cunt.",train
14912,2,RT @CNNMoney: Breathe easy: Twinkies due back on shelves by summer http://t.co/pFLaTel2Sx,validation
14913,1,"RT @COD_PR0BS: Me: ""Yeah I think I'll get off early tonight and get a good nights rest. 

4:00am: ""Not tonight bitch, not tonight.""",train
14914,2,RT @CP24: Reports say female victim was shot while waiting for an Oreo McFlurry,train
14915,0,"RT @C_Phil_13: Man... I was trying to eat &#128555; ""@kylegotjokes: ""Nigga you said it was bitches out here, I showed up for nothin!"" http://t.co/u&#8230;",test
14929,1,RT @CallMeRenee_: &#8220;@1inkkofrosess: @CallMeRenee_ wussup bitch&#8221;nun finna take it in,validation
14933,1,RT @CallMeRenee_: @1inkkofrosess yasss bitch you did it,validation
14937,1,RT @Cam_Major: naw no bs tho...if u under lets say 20 and u got like 15 bodies...u def a hoe lol. theres no debating that.,test
14940,0,RT @Cancerous_Kevin: @TimRossComedy @Michael_Craig12 I feel like Tim Ross is a nigger,train
14941,1,RT @CantBeLocal: Bruh these hoes psychic now http://t.co/Y6pFS0kPVZ,validation
14951,0,RT @Carlozxivir: @VocaToaster ching chong,train
14955,1,RT @Carxlito: &#8220;@tropicaldrew_: @TonyGetsBjs_ I know! It was that dana whore. If I get rid of them rn will you donate one to me&#8221; that bitch &#8230;,test
14956,1,RT @CashOutMolly: bitches is stupid .. they get cheated on BY THEY MAN and wanna go fight the girl . NO BITCH leave that nigga and move on &#8230;,train
14963,1,"RT @CauseWereGuys: Freeze bitch, I'm gonna steal your heart http://t.co/zKSYUwV8QV",train
14966,1,RT @CauseWereGuys: If you're not a little bitch http://t.co/92fliCL627,train
14969,1,"RT @CauseWereGuys: Life is a bitch and harsh enough. Guys need a girl that will make them feel better and help relieve some of the stress, &#8230;",train
14972,1,RT @CauseWereGuys: No bitch ass chick flick will ever be as sad as this movie http://t.co/OLmaJvztpR,validation
14976,1,RT @CauseWereGuys: When bitches talk about their boyfriend 24/7 http://t.co/KEeJvwbGbR,train
14979,1,RT @CauseWereGuys: When you realize bae is a hoe http://t.co/OkVjxdL7ZW,train
14980,1,RT @CauseWereGuys: You're a pussy http://t.co/Ufrr2RdcXm,train
14988,1,RT @ChaRLeZHuSsLe81: Candy Corn &amp; Peeps Are Hoe Candy &#8220;@SimplySoulful: &#8220;@FrancisJstn: Candy Corn Trash&#8221; super trash&#8221;,train
14993,1,RT @ChadMatz: @rachelcoursey @alexamees2 lol they turn down to early bunch a pussies,train
14997,1,"RT @ChannyMaraj You prolly ate ur dad...he hates you @_AintItJayy: Ok dad RT @ChannyMaraj These bitches is really my sons tho Lmaoooooo""",train
14998,2,RT @ChanseyDaRapper: Make my way right to the trash can with these. RT @DwyaneWade: New Season. New Shoes. #MakeYourOwnWay #WayOfWade http&#8230;,train
15005,1,RT @ChavoDaGreat: &#8220;@TreVaughnLG: Frfr come party wimmie I'm leavin this shithole til summfest&#8221; I'm leavin dis hoe before that!,validation
15006,1,RT @Chayeezy: When a bitch got you fucked up but you devoted your life to the Lord so you gotta stand there like you aint mad http://t.co/7&#8230;,test
15007,1,"RT @Cheddar85: Dudes taking ""selfies"" aint cute. .... ya pussies",train
15010,1,RT @CheefPolo: Trippin over a rock &gt;&gt; trippin over a bitch,test
15013,1,"RT @CheefQueef: Chocolate pussy ""@JennnVeee: 4. Favorite candy?""",train
15016,1,RT @Chef____: I rather see wifey happy then see a hoe naked common sense niggas treat hoes Better then the one that loves them and been the&#8230;,train
15019,0,RT @CheyenneWright_: @villasenor_30 it means you're a faggot lol,train
15021,1,RT @ChickenColeman: I need some hoes man real shit,validation
15023,1,RT @ChicoTheWolf: #DavidPullsBitches &#8220;@davidam_23: #TweetSomethingYouGetAlot Go talk to all your other hoes&#8221;,train
15026,0,RT @ChiefKeef: Dat bitch Katy Perry Can Suck Skin Off Of my Dick,train
15027,1,RT @ChiefKeef: Finna fly me a Thot out here! Get back on My make bitches Fly like Peter Pan shit.,train
15030,1,RT @ChiefKeef: That pussy Ain't yours broski. It's jus your turn!,test
15031,1,"RT @ChiefKeef: You niggaz get so emotionaaaal, You remind me of my bitch!",train
15034,2,RT @ChildishGarbino: Part of my cousin Danny's Yankee Swap. Pretty hilarious. Very clever. And very Danny. @danvii http://t.co/FKdEYzqT,test
15036,2,RT @ChinaAfricaBlog: A nice round-up of voices in #China #Africa relations: 'China-Africa Trade: The Oriental Allure' http://t.co/7DWJovmeB&#8230;,test
15038,0,"RT @ChingonAbe: &#8220;@staycoolwheels: @mjs79 well he is at Genos. So he is the ultimate faggot&#8221;
@elmaestro1 got to show this queer how to eat &#8230;",train
15039,2,RT @Chip216: As a kid I listened to Nas. He showed me a new perspective coming from the ghetto like me. Same with Pimp C &#128081;&#128081;&#128081;,train
15045,2,RT @ChrisPalmerNBA: Udonis talking some big trash to Lance. LeBron holds him back.,train
15048,2,RT @ChristineKKTV: Great weather to hit up the slopes this weekend... @Arapahoe_Basin &amp; @LovelandSkiArea open Saturday! #COwx #skiseason ht&#8230;,train
15053,0,RT @Chvntre: sometimes I wanna upper cut this bitch but I don't know if she's special ed or not,train
15055,1,RT @Ciara_LisaaRoss: cant no bitch make me mad over a nigga i already had,train
15057,1,RT @CjayyTaughtHer: A boyfriend and girlfriend suppose to laugh at these hoes together. A guy should never have these hoes laughing at his &#8230;,train
15061,0,RT @ClassicBray: Lmaoo RT @PacDaGoat: That's a legal tackle faggot RT @PP_Rich_Hill: Seriously? http://t.co/guMZewrpy3,validation
15063,2,"RT @ClerkofOxford: In Anglo-Saxon calendars, 7 November is considered the first day of winter - 'Winter's Day': http://t.co/IhrCkeCqdA http&#8230;",test
15068,2,RT @ClicquotSuave: bunch of rappers boutta flood the internets w/ trash remixes,test
15069,1,RT @ClicquotSuave: drop that pussy bitchhhhhhh,train
15071,1,RT @ClicquotSuave: nigg complaining about a journal and bitches half naked,train
15080,0,"RT @CloutGod: Horrible rapper #1 Tyga - Most trash rapper ever ""She want a yellow nigga, corn on the cob"" I smacked my mom when I heard him&#8230;",train
15085,2,"RT @CloydRiversPics: Ran outside mullet flowin', nips shown'. Shotgunned a cold one and yelled, ""Saturday, welcome back you sexy beast. Mer&#8230;",test
15088,1,RT @ClutchLikeMJ: You officially brought flopping to football @TheAdams_era congrats on being a pussy... https://t.co/O7bUPLYG3L &#128564;,train
15089,1,"RT @Clyde_FadeAll: Plz don't tell nobody, bitch I know you got a man..lol I ain't gon tell nobody!",test
15095,1,RT @CodeLez: You gotta know the difference between a good girl and good pussy,train
15105,2,RT @Colinfreeze: ISIS Supporters in America: The Jihadis Next Door http://t.co/aiMV7GiB24 @mlnestel @vocativ http://t.co/ajUAU5YwIv,test
15107,2,RT @ComedianSpank: I went to college Every college got a bird class where u can get ya friend to sign u in &amp; get an A out the class Rashad &#8230;,validation
15114,0,RT @Comp10Tx: Lowkey called that faggot a faggot.,train
15118,2,RT @ConservativeLA: Let the Dem concern-trolling commence in earnest! Wagons ho!,train
15119,2,RT @ConsrvativeDiva: Must-Watch: Bill Maher Schools PBS Host Charlie Rose Over Islam's 'Illiberal Beliefs' http://t.co/5pq91jxOeV,test
15120,1,"RT @CookieCocaine_: Stop fuckin with a ""take me out somewhere"" type of bitch...
Get you a ""baby I cooked for you"" type of chick!! &#128525;&#9749;&#65039;&#128056;",validation
15122,1,RT @Coolie_GBE300: I'm about to go on http://t.co/9btG26MlgU &amp; be the devil &amp; catfish some hoes.,validation
15123,0,"RT @Coolie_GBE300: It's 2014 &amp; you niggas still runnin round sayin ""Yall don't eat pussy"". Y'all must be suckin dick.",validation
15125,1,RT @Coop_oz: I'm Tryna be like steez &#128175; bro got dem hoes rir,train
15126,2,RT @CorbynKelly13: Found some more of my original yellow bracelets and the first person I thought of was @TannerMcDowell,train
15127,1,RT @CoreyKeyz: When you find out your bae is a hoe http://t.co/sI8G1Mzpgs,test
15133,0,RT @Cougar745III: this girl comes into class with fried chicken and pulls hot sauce out of her purse i mean come on how ghetto &amp; Stereotypi&#8230;,validation
15139,1,RT @CraziestFreaks: When you eat the pussy so good she can't control her moans &#128523;&#128166;&#128069; http://t.co/Gumzv3iKdJ,validation
15142,1,"RT @CraziestSex: Sex on 1st date dont mean you a hoe, waiting 90 days wont make you a wife, cute pics dont mean y'all happy, having a title&#8230;",test
15148,1,RT @CreationOfJay: No girl sucks dick but somehow all dudes get head. Dudes only fuck bad bitches yet all these ugly girls getting pregnant&#8230;,train
15151,1,RT @CreepGawddess: Wait what?? RT @SoulfulBrotha: $65 a random number for some pussy.,train
15157,1,RT @Crownthatbitch: Your pussy so bomb I call it dynamite,train
15162,0,RT @CuhCuhCraig: Is that Kawhi Leonard? Smh RT &#8220;@iDntWearCondoms: Wow u really gonna leak ou.. Nvm RT @MsJoseline: Ion need I fuc nig http:&#8230;,train
15166,1,RT @CuhCuhCuh: bitches brag about goin to the gym and still be shaped like a patron bottle cuh,train
15174,1,RT @CuhCuhCuh: if the pussy not fartin u not fuccin right cuh,validation
15192,2,RT @CuteForFall: I can't wait to wear warm fuzzy sweaters &#128525;&#9786;&#65039;&#127809;&#9749;&#65039; http://t.co/d3BlSbpryd,train
15194,0,"RT @Cuzimdaddy_: !!! @5feet_0inches is dis wrong??? ""@_100d: If you fuck wit a lame nigga you a lame bitch""",test
15195,1,RT @CuzzinTom: If Byron Leftwich fucks as hard as he throws then he kills bitches,validation
